ID,name,releasedate,Asynchronous Multiplayer,Co-op,Co-op Campaign,Competitive,Local Co-Op,Local Multiplayer,Multiplayer,Online Co-Op,Party-Based RPG,PvE,PvP,Replay Value,Singleplayer,free_to_play,Casual,RPG,Massively_Multiplayer
322920,theHunter: Primal,31-Mar-15,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
287260,Toybox Turbos,11-Nov-14,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
46500,Syberia,19-May-11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
384190,ABZ�,02-Aug-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
375950,Viridi,19-Aug-15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
221540,Defense Grid 2,23-Sep-14,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
324510,Boundless,11-Sep-18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
385380,Planet Centauri,03-Jun-16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
57900,Duke Nukem Forever,09-Jun-11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
467000,Insincere,12-May-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448500,Little Walker,06-Apr-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
441550,STAR WARS� Rebellion,01-Mar-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274900,Murder Miners,25-Jul-14,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
423230,Furi,05-Jul-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
256290,Child of Light,29-Apr-14,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
296470,Mount Your Friends,29-Jul-14,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0
236150,Starpoint Gemini 2,26-Sep-14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
343780,Cat Goes Fishing,19-Jan-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2100,Dark Messiah of Might & Magic Single Player,25-Oct-06,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
8600,RACE 07,15-Oct-07,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
299460,Woodle Tree Adventures,02-Mar-16,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
70600,Worms Ultimate Mayhem,28-Sep-11,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
417860,Emily is Away,20-Nov-15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
224480,Octodad: Dadliest Catch,30-Jan-14,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
216890,Blood Bowl: Chaos Edition,11-Oct-12,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
39200,Dungeon Siege 2,16-Aug-05,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
216260,Don Bradman Cricket 14,25-Jun-14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
425220,ONE PIECE BURNING BLOOD,01-Sep-16,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
292910,Deponia: The Complete Journey,08-Jul-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
220740,Chaos on Deponia,06-Nov-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
244730,Divekick,20-Aug-13,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
215100,Ragnarok,31-Oct-13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
362680,Fran Bow,27-Aug-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
328080,Rise to Ruins,27-Oct-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
370360,TIS-100,20-Jul-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
446020,Jalopy,28-Mar-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
314410,Rampage Knights,04-Sep-15,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
9340,Company of Heroes: Opposing Fronts,24-Sep-07,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
237870,Planet Explorers,08-Nov-16,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
301320,NoLimits 2 Roller Coaster Simulation,21-Aug-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
340050,Survivalist,30-Jan-15,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
448080,Fibbage XL,24-Mar-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
323220,Vagante,21-Feb-18,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0
583010,VoiceAttack,18-Mar-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2620,Call of Duty,13-Oct-06,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
252410,SteamWorld Dig,05-Dec-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
231160,The Swapper,30-May-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32360,The Secret of Monkey Island: Special Edition,15-Jul-09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
486780,Fruit Ninja VR,15-Dec-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
561600,MXGP3 - The Official Motocross Videogame,29-May-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314790,Silence,15-Nov-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
474050,Candy Blast,30-Jun-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
362490,Exanima,29-Apr-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
368340,CrossCode,20-Sep-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
107200,Space Pirates and Zombies,15-Aug-11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
394760,Dead Effect 2,06-May-16,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
254100,World War II: Panzer Claws,27-Sep-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312520,Rain World,28-Mar-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
460810,Vanquish,25-May-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
593030,Strategic Command WWII: War in Europe,06-Jun-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555220,Detention,12-Jan-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Half-Life: Blue Shift,01-Jun-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
512770,IACTURA,25-Aug-16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
504880,Pixel Puzzles 2: RADical ROACH,12-Aug-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
407330,Sakura Dungeon,03-Jun-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
21090,F.E.A.R.,21-May-10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
222440,THE KING OF FIGHTERS 2002 UNLIMITED MATCH,27-Feb-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225080,Brothers - A Tale of Two Sons,03-Sep-13,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
591370,Production Line,07-Mar-19,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
570770,?????(GuJian2),07-Sep-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
639170,Minecraft: Story Mode - Season Two,11-Jul-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
221260,Little Inferno,19-Nov-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12320,Sacred Gold,09-Jul-08,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
527290,Atelier Firis: The Alchemist and the Mysterious Journey,07-Mar-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
407190,Club Manager 2016,19-Nov-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272230,Sub Rosa,25-Mar-21,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1
385800,NEKOPARA Vol. 0,17-Aug-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
202200,Galactic Civilizations II: Ultimate Edition,02-Dec-11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
300570,Infinifactory,30-Jun-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
718650,Driftland: The Magic Revival,29-Nov-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
227180,Kingdom Wars,01-Apr-13,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1
224540,Ace of Spades,12-Dec-12,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1
57640,Broken Sword 1 - Shadow of the Templars: Director's Cut,02-Sep-10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
618970,Outcast - Second Contact,14-Nov-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
429280,Gems of the Aztecs,22-Apr-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
345390,King's Quest,28-Jul-15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
45770,Dead Rising 2: Off the Record,11-Oct-11,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
39000,Moonbase Alpha,06-Jul-10,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1
405640,Pony Island,04-Jan-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
665180,Dark Elf,03-Aug-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
494670,TransRoad: USA,09-Nov-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
416450,Emporea,08-Jun-16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
303720,#killallzombies,10-Aug-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265610,Epic Battle Fantasy 4,25-Feb-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
497180,Street Legal Racing: Redline v2.3.1,05-Aug-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95400,ibb & obb,26-May-14,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
2800,X2: The Threat,21-Jul-06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
735280,EMERGENCY 20,31-Oct-17,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
338170,Ratz Instagib 2.0,27-Jul-16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
314520,Euro Fishing,02-Nov-15,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
368590,Albert and Otto: The Adventure Begins,28-Oct-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
356570,Party Hard,25-Aug-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
357190,Ultimate Marvel vs. Capcom 3,06-Mar-17,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
239250,Castlevania: Lords of Shadow 2,25-Feb-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
323910,SteamVR Performance Test,22-Feb-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
581630,Sword With Sauce: Alpha,20-Mar-18,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
365300,Transmissions: Element 120,16-Jun-16,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
475190,Scanner Sombre,26-Apr-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
418250,Polaris Sector,22-Mar-16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
241260,Sherlock Holmes: Crimes and Punishments,29-Sep-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24870,Need for Speed: SHIFT,06-Oct-09,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
513510,Intralism,04-Nov-16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
351710,Hyperdimension Neptunia Re;Birth2 Sisters Generation,29-May-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
72200,Universe Sandbox,29-Apr-11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
357780,Defend Your Life,10-Apr-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
382490,Relic Hunters Zero,18-Aug-15,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
607880,Accel World VS. Sword Art Online Deluxe Edition,12-Sep-17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
8140,Tomb Raider: Underworld,21-Nov-08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
251110,INFRA,15-Jan-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
444490,POLYWAR,30-Dec-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
528510,Turbo Pug 3D,20-Sep-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
485950,Rise of the Ancients,31-May-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347560,Terra Incognita ~ Chapter One: The Descendant,03-Feb-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
506670,ORBITAL,27-Jul-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
485830,Star Merc,10-Feb-17,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
465760,Scrap Garden,06-May-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7510,X-Blades,30-Apr-09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
475220,Kabitis,02-Jun-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
222730,Reus,16-May-13,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
249590,Teslagrad,13-Dec-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
511800,ONRAID,18-Apr-17,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1
208520,Omerta - City of Gangsters,31-Jan-13,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
552920,Sailaway - The Sailing Simulator,27-Feb-18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
278890,Angvik,24-Feb-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
344880,In Exilium,13-Mar-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
546200,Gnomes Garden 3: The thief of castles,22-Dec-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
333300,ADOM (Ancient Domains Of Mystery),16-Nov-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
614910,#monstercakes,05-May-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
464850,Don Bradman Cricket 17,16-Jan-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113420,Fallen Earth,22-Feb-12,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1
639780,DEEP SPACE WAIFU: FLAT JUSTICE,07-Dec-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
424370,Wolcen: Lords of Mayhem,24-Mar-16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
561340,Merlin adventurer store,02-Dec-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
233290,MURDERED: SOUL SUSPECT�,04-Jun-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
314660,Oddworld: New 'n' Tasty,25-Feb-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
562010,Tanki Online,02-Mar-17,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
623550,Timen runner,26-May-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
410380,HEX: Shards of Fate,19-Apr-16,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
410900,Forts,19-Apr-17,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40390,Risen 2 - Dark Waters,26-Apr-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
483770,Autobahn Police Simulator 2,07-Dec-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
429790,AdventureQuest 3D,19-Oct-16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
746910,Chicken Farm 2K17,05-Dec-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
467120,Rising Runner,10-Jun-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
527230,For The King,19-Apr-18,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0
254200,FortressCraft Evolved,09-Nov-15,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
418030,Subsistence,25-Oct-16,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
504050,Planet Nomads,25-May-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
217200,Worms Armageddon,19-Mar-13,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
313340,Mountain,18-Aug-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
63950,IL-2 Sturmovik: Cliffs of Dover,19-Jul-11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
496680,SweatShop,22-Jul-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
546660,Operation Breakout�,28-Oct-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
338530,Trouble In The Manor,17-Nov-15,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
563120,Desolate Wastes: Vendor Chronicles,21-Jul-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71340,Sonic Generations,03-Nov-11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
635200,Distrust,23-Aug-17,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40800,Super Meat Boy,30-Nov-10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
445310,Might & Magic Heroes VII � Trial by Fire,04-Aug-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463220,Dungeon of Zolthan,11-May-16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
293180,Overcast - Walden and the Werewolf,18-Apr-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
382110,Virtual Desktop,31-Mar-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331790,Data Hacker: Reboot,17-Apr-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
454910,Twin Saga,01-Sep-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
410340,Liftoff,13-Sep-18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
606800,Startup Company,11-Aug-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7520,Two Worlds II,03-Feb-11,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
285160,LEGO� The Hobbit�,10-Apr-14,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
262150,Vanguard Princess,03-Mar-14,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0
265550,Dead Rising 3,05-Sep-14,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0
581030,The Last Hope Trump vs Mafia,20-Jan-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438030,Dead6hot,01-Feb-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
47780,Dead Space 2,27-Jan-11,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
428630,White Mirror,26-Jan-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465240,Serious Sam VR: The Last Hope,20-Sep-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
464340,Syberia 3,13-Nov-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
440650,Niche - a genetics survival game,21-Sep-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
616560,Ultimate Epic Battle Simulator,01-Jun-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
242700,Injustice: Gods Among Us Ultimate Edition,29-Nov-13,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
469730,Super Mega Neo Pug,11-May-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
302510,Ryse: Son of Rome,10-Oct-14,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
604500,Tank Force,23-Oct-17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
356500,STAR WARS� Galactic Battlegrounds Saga,01-Mar-16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
223710,Cry of Fear,25-Apr-13,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1
212480,Sonic & All-Stars Racing Transformed,20-Feb-13,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0
434570,Blood and Bacon,01-Feb-16,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
507390,Gone In November,18-Aug-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585900,Harvest Moon: Light of Hope,14-Nov-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
218680,Scribblenauts Unlimited,19-Nov-12,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
377530,?????(Tale of Wuxia),28-Apr-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
35700,Trine,02-Jul-09,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0
575840,NeverEnd,16-Feb-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3990,Sid Meier's Civilization IV: Warlords,06-Apr-07,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
266510,Hand of Fate,17-Feb-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
209870,Blacklight: Retribution,02-Jul-12,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1
214170,Divine Divinity,05-Jul-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
400740,VERGE:Lost chapter,01-Oct-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393530,Insanity Clicker,07-Jun-16,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
452060,Caveblazers,24-May-17,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
312990,The Expendabros,05-Aug-14,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0
471010,Seven: The Days Long Gone,01-Dec-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
265300,Lords Of The Fallen,28-Oct-14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
640590,The LEGO� NINJAGO� Movie Video Game,22-Sep-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17470,Dead Space,09-Jan-09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
448280,Job Simulator,05-Apr-16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
384180,Prominence Poker,12-Dec-16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
290730,My Lands,16-Sep-14,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1
261030,The Walking Dead: Season Two,17-Dec-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
259080,Just Cause 2: Multiplayer Mod,16-Dec-13,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
554530,CRACKHEAD,10-Nov-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
407530,ARK: Survival Of The Fittest,29-Aug-17,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1
419480,Starpoint Gemini Warlords,23-May-17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
598330,SimAirport,06-Mar-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
564530,Pharaoh + Cleopatra,15-Dec-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
571260,THE KING OF FIGHTERS XIV STEAM EDITION,15-Jun-17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
235400,King�s Bounty: Legions,10-Dec-13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
289520,King's Bounty: Dark Side,19-Aug-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
495780,Hexoscope,10-Aug-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3920,Sid Meier's Pirates!,11-Jul-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
237110,Mortal Kombat Komplete Edition,19-Apr-11,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0
525300,Starship Annihilator,02-Sep-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367670,Controller Companion,04-May-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15100,Assassin's Creed,09-Apr-08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
619080,SOS,23-Jan-18,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1
574070,Space Wars: Interstellar Empires,08-Dec-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4850,Cossacks: Back to War,02-Sep-10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
462770,Pyre,25-Jul-17,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
717790,Hold Your Own,30-Nov-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412830,STEINS;GATE,08-Sep-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
209080,Guns of Icarus Online,29-Oct-12,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
200170,Worms Revolution,10-Oct-12,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
32800,The Lord of the Rings: War in the North,01-Nov-11,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0
343360,Particula,02-Feb-15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
535230,Domina,03-Apr-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
383870,Firewatch,09-Feb-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
363680,Battlefleet Gothic: Armada,21-Apr-16,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
284950,Pixel Puzzles: Japan,17-Apr-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
298240,Red Crucible: Firestorm,22-Dec-15,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0
267530,The LEGO� Movie - Videogame,17-Apr-14,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0
